SALE TYPE,PROPERTY TYPE,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
PAST SALE,Single Family Residential,Castaic,91384.0,650000,5.0,4.0,HILC - Hillcrest Area,3368.0,6297.0,2002.0,5,193.0,0.0,34.469732,-118.64146299999999
PAST SALE,Single Family Residential,Valencia,91354.0,571250,3.0,2.75,NBRG - Valencia Northbridge,1445.0,6932.0,1992.0,3,395.0,45.0,34.43675,-118.5546514
PAST SALE,Single Family Residential,Castaic,91384.0,550000,3.0,3.0,PRKR - Parker Road,1735.0,8604.0,1988.0,55,317.0,0.0,34.48881179999999,-118.63342990000001
PAST SALE,Single Family Residential,Castaic,91384.0,520000,3.0,2.0,NCAS - North Castaic,1583.0,6488.0,1986.0,34,328.0,0.0,34.4984609,-118.6282636
PAST SALE,Single Family Residential,Castaic,91384.0,525000,4.0,3.0,HILC - Hillcrest Area,1994.0,95790.0,2000.0,34,263.0,85.0,34.469429,-118.61974599999999
PAST SALE,Single Family Residential,Castaic,91384.0,525000,4.0,3.0,HILC - Hillcrest Area,1705.0,33137.0,1997.0,12,308.0,95.0,34.471465,-118.618503
PAST SALE,Single Family Residential,Castaic,91384.0,495000,3.0,3.0,HILC - Hillcrest Area,1503.0,41576.0,1999.0,12,329.0,85.0,34.468067,-118.617848
PAST SALE,Condo/Co-op,Saugus,91350.0,265000,1.0,1.0,BOUQ - Bouquet Canyon,700.0,65885.0,1984.0,88,379.0,325.0,34.4443657,-118.50969309999999
PAST SALE,Single Family Residential,Valencia,91354.0,659000,4.0,2.5,NPRK - Valencia Northpark,2415.0,4963.0,1997.0,87,273.0,38.0,34.450232,-118.54949850000001
PAST SALE,Single Family Residential,Valencia,91354.0,589900,3.0,3.0,CRSD - Valencia Creekside,1962.0,2643.0,2004.0,81,301.0,173.0,34.4365909,-118.5571594
PAST SALE,Single Family Residential,Saugus,91350.0,505000,4.0,2.0,BOUQ - Bouquet Canyon,1650.0,6628.0,1966.0,66,306.0,0.0,34.451049499999996,-118.5067331
PAST SALE,Single Family Residential,Saugus,91350.0,525000,4.0,3.0,BOUQ - Bouquet Canyon,1719.0,4071.0,1971.0,61,305.0,40.0,34.4388283,-118.5139943
PAST SALE,Single Family Residential,Valencia,91354.0,479000,2.0,1.0,VALN - Valencia North,855.0,7003.0,1972.0,61,560.0,0.0,34.446100799999996,-118.5382231
PAST SALE,Single Family Residential,Valencia,91354.0,617500,4.0,3.0,NPRK - Valencia Northpark,1763.0,5382.0,1996.0,54,350.0,41.0,34.4498832,-118.5536938
PAST SALE,Townhouse,Valencia,91354.0,460000,2.0,2.0,VALC - Valencia Copperhill,1349.0,81761.0,2001.0,53,341.0,337.0,34.447796999999994,-118.56146399999999
PAST SALE,Single Family Residential,Saugus,91350.0,595500,4.0,3.0,BOUQ - Bouquet Canyon,1701.0,6514.0,1988.0,52,350.0,48.0,34.454899499999996,-118.5129567
PAST SALE,Townhouse,Valencia,91354.0,460000,2.0,3.0,NBRG - Valencia Northbridge,1176.0,70212.0,1998.0,82,391.0,295.0,34.4304358,-118.5374388
PAST SALE,Single Family Residential,Valencia,91354.0,645000,4.0,3.0,NBRG - Valencia Northbridge,1799.0,6818.0,1989.0,40,359.0,45.0,34.4325406,-118.55093500000001
PAST SALE,Townhouse,Valencia,91354.0,529000,3.0,2.5,VLWC - Valencia West Creek,2090.0,63906.0,2010.0,20,253.0,273.0,34.456524,-118.55811499999999
PAST SALE,Single Family Residential,Saugus,91350.0,565000,3.0,2.5,BOUQ - Bouquet Canyon,1776.0,4168.0,1979.0,20,318.0,64.0,34.441987100000006,-118.5160206
PAST SALE,Single Family Residential,Valencia,91354.0,655000,3.0,3.0,NPRK - Valencia Northpark,1982.0,5177.0,1998.0,11,330.0,38.0,34.453874600000006,-118.547172
PAST SALE,Single Family Residential,Saugus,91350.0,525000,4.0,2.0,BOUQ - Bouquet Canyon,1791.0,4704.0,1971.0,6,293.0,59.0,34.438640899999996,-118.5143784
PAST SALE,Single Family Residential,Valencia,91354.0,549000,3.0,3.0,VLWC - Valencia West Creek,1742.0,364437.0,2012.0,27,315.0,128.0,34.451228,-118.563955
PAST SALE,Single Family Residential,Saugus,91390.0,560000,3.0,3.0,COPN - Copper Hill North,1722.0,5915.0,1988.0,19,325.0,0.0,34.470563899999995,-118.5334915
PAST SALE,Single Family Residential,Saugus,91350.0,515000,2.0,2.0,BOUQ - Bouquet Canyon,1006.0,6892.0,1984.0,88,512.0,0.0,34.458170700000004,-118.5293413
PAST SALE,Single Family Residential,Saugus,91390.0,700000,5.0,3.0,COPN - Copper Hill North,2494.0,12701.0,1999.0,59,281.0,0.0,34.4643425,-118.5141285
PAST SALE,Townhouse,Valencia,91354.0,420000,2.0,1.0,NPRK - Valencia Northpark,1332.0,55342.0,2002.0,49,315.0,285.0,34.461372999999995,-118.547426
PAST SALE,Single Family Residential,Valencia,91354.0,680000,4.0,3.5,VLWC - Valencia West Creek,2877.0,5072.0,2015.0,47,236.0,128.0,34.459252500000005,-118.56254009999998
PAST SALE,Single Family Residential,Saugus,91390.0,675000,4.0,3.0,COPN - Copper Hill North,2214.0,11608.0,1989.0,47,305.0,0.0,34.471292600000005,-118.52810990000002
PAST SALE,Townhouse,Valencia,91354.0,475000,3.0,2.5,VLWC - Valencia West Creek,1660.0,730529.0,2008.0,40,286.0,271.0,34.4607089,-118.55674450000001
PAST SALE,Condo/Co-op,Valencia,91354.0,510000,3.0,2.5,TSRO - Tesoro de Valle,1962.0,82342.0,2003.0,75,260.0,315.0,34.465005,-118.556087
PAST SALE,Single Family Residential,Saugus,91390.0,655000,4.0,3.0,COPN - Copper Hill North,2623.0,8266.0,2001.0,31,250.0,95.0,34.461315,-118.51050430000001
PAST SALE,Single Family Residential,Saugus,91390.0,695000,4.0,3.0,COPN - Copper Hill North,2608.0,15371.0,2006.0,27,266.0,219.0,34.4763955,-118.52555579999999
PAST SALE,Single Family Residential,Saugus,91390.0,650000,5.0,2.0,COPN - Copper Hill North,2254.0,6131.0,1998.0,18,288.0,0.0,34.4607071,-118.5144726
PAST SALE,Single Family Residential,Saugus,91350.0,605000,3.0,2.0,BOUQ - Bouquet Canyon,1608.0,7232.0,1984.0,14,376.0,0.0,34.4582706,-118.52988859999999
PAST SALE,Townhouse,Saugus,91390.0,388000,2.0,2.0,COPN - Copper Hill North,1040.0,156355.0,1989.0,12,373.0,262.0,34.4616863,-118.5323004
PAST SALE,Single Family Residential,Castaic,91384.0,580000,3.0,2.25,LOAK - Live Oaks,1621.0,14869.0,1988.0,75,358.0,0.0,34.4604395,-118.61705659999998
PAST SALE,Single Family Residential,Valencia,91355.0,690000,4.0,3.0,VALB - Valencia Bridgeport,2161.0,4689.0,2001.0,66,319.0,208.0,34.4314294,-118.56103540000001
PAST SALE,Single Family Residential,Castaic,91384.0,525388,3.0,2.0,LOAK - Live Oaks,1460.0,5127.0,1986.0,7,360.0,0.0,34.4478125,-118.6198925
PAST SALE,Single Family Residential,Valencia,91354.0,673000,4.0,2.5,CRSD - Valencia Creekside,2363.0,4028.0,2004.0,13,285.0,164.0,34.443351899999996,-118.5549472
PAST SALE,Single Family Residential,Valencia,91354.0,559000,4.0,2.0,VALN - Valencia North,1452.0,6449.0,1970.0,48,385.0,0.0,34.433029499999996,-118.5359591
PAST SALE,Townhouse,Valencia,91355.0,542000,4.0,3.0,VALC - Valencia Copperhill,1936.0,209934.0,2004.0,90,280.0,360.0,34.443939,-118.570655
PAST SALE,Single Family Residential,Valencia,91354.0,547800,3.0,2.5,CRSD - Valencia Creekside,2363.0,4218.0,2004.0,89,232.0,165.0,34.4407489,-118.5551986
PAST SALE,Townhouse,Valencia,91354.0,435000,2.0,2.0,CRSD - Valencia Creekside,1352.0,102115.0,2005.0,87,322.0,289.0,34.439606,-118.557396
PAST SALE,Single Family Residential,Valencia,91354.0,482000,3.0,2.0,VALN - Valencia North,1307.0,3598.0,1975.0,88,369.0,95.0,34.439181,-118.535156
PAST SALE,Single Family Residential,Saugus,91350.0,634900,4.0,3.0,BOUQ - Bouquet Canyon,1927.0,10282.0,1988.0,80,329.0,48.0,34.4563355,-118.5136081
PAST SALE,Single Family Residential,Saugus,91390.0,680000,4.0,3.0,BOUQ - Bouquet Canyon,2303.0,29716.0,1954.0,66,295.0,0.0,34.4606821,-118.4858261
PAST SALE,Single Family Residential,Saugus,91350.0,500000,3.0,1.5,BOUQ - Bouquet Canyon,1230.0,6891.0,1957.0,66,407.0,0.0,34.446656700000005,-118.53426680000001
PAST SALE,Single Family Residential,Valencia,91354.0,569900,4.0,2.0,VALN - Valencia North,1624.0,7387.0,1978.0,66,351.0,0.0,34.4515093,-118.5406629
PAST SALE,Townhouse,Saugus,91390.0,410000,2.0,2.0,COPN - Copper Hill North,850.0,217848.0,1987.0,62,482.0,205.0,34.4659491,-118.53278390000001
PAST SALE,Single Family Residential,Saugus,91390.0,630000,4.0,3.0,COPN - Copper Hill North,2214.0,8345.0,1988.0,87,285.0,0.0,34.4726416,-118.53016219999999
PAST SALE,Single Family Residential,Saugus,91390.0,650000,4.0,2.75,COPN - Copper Hill North,2214.0,13297.0,1989.0,38,294.0,0.0,34.4740661,-118.5267416
PAST SALE,Townhouse,Valencia,91354.0,400000,2.0,2.0,NBRG - Valencia Northbridge,812.0,91462.0,1996.0,82,493.0,270.0,34.4299005,-118.54562390000001
PAST SALE,Single Family Residential,Saugus,91350.0,660000,4.0,3.0,BOUQ - Bouquet Canyon,2248.0,7161.0,1989.0,75,294.0,15.0,34.459382899999994,-118.5137215
PAST SALE,Single Family Residential,Valencia,91354.0,585000,3.0,3.0,CRSD - Valencia Creekside,2073.0,3320.0,2004.0,73,282.0,182.0,34.4430093,-118.5567946
PAST SALE,Condo/Co-op,Valencia,91354.0,420000,2.0,2.0,VLWC - Valencia West Creek,1390.0,730529.0,2007.0,70,302.0,271.0,34.461887100000006,-118.55474620000001
PAST SALE,Single Family Residential,Valencia,91354.0,625000,4.0,3.0,NPRK - Valencia Northpark,1763.0,7219.0,1996.0,66,355.0,41.0,34.449636,-118.552295
PAST SALE,Single Family Residential,Valencia,91354.0,520000,3.0,2.0,VALN - Valencia North,1382.0,7155.0,1972.0,67,376.0,0.0,34.4459092,-118.53913519999999
PAST SALE,Single Family Residential,Valencia,91354.0,602000,3.0,2.0,NBRG - Valencia Northbridge,1355.0,4350.0,1989.0,63,444.0,45.0,34.4312591,-118.5521434
PAST SALE,Single Family Residential,Saugus,91350.0,530000,4.0,2.0,BOUQ - Bouquet Canyon,1376.0,11117.0,1963.0,90,385.0,0.0,34.43317879999999,-118.530299
PAST SALE,Single Family Residential,Saugus,91350.0,563000,4.0,2.0,BOUQ - Bouquet Canyon,2044.0,8417.0,1966.0,88,275.0,0.0,34.437971399999995,-118.5275626
PAST SALE,Single Family Residential,Saugus,91350.0,530000,3.0,2.0,BOUQ - Bouquet Canyon,1280.0,8007.0,1960.0,13,414.0,0.0,34.4503699,-118.52997979999999
PAST SALE,Single Family Residential,Castaic,91384.0,625000,5.0,2.75,HILC - Hillcrest Area,2541.0,7227.0,2000.0,11,246.0,0.0,34.47347020000001,-118.6452798
PAST SALE,Single Family Residential,Saugus,91390.0,560000,3.0,2.5,COPN - Copper Hill North,1592.0,4550.0,1989.0,6,352.0,0.0,34.4739412,-118.5305271
PAST SALE,Single Family Residential,Valencia,91354.0,580000,2.0,2.0,NBRG - Valencia Northbridge,982.0,5784.0,1989.0,10,591.0,45.0,34.4354473,-118.54920209999999
PAST SALE,Single Family Residential,Castaic,91384.0,629000,3.0,2.5,PRKR - Parker Road,2754.0,28838.0,2002.0,5,228.0,0.0,34.485220899999995,-118.6267753
PAST SALE,Single Family Residential,Castaic,91384.0,481000,3.0,2.0,LOAK - Live Oaks,1181.0,5716.0,1985.0,4,407.0,0.0,34.4532023,-118.62012040000002
PAST SALE,Single Family Residential,Valencia,91354.0,540000,3.0,2.5,VLWC - Valencia West Creek,1889.0,16291.0,2010.0,12,286.0,128.0,34.453576,-118.56213500000001
PAST SALE,Single Family Residential,Saugus,91390.0,675000,5.0,3.0,BOUQ - Bouquet Canyon,2363.0,26757.0,1997.0,3,286.0,0.0,34.4625294,-118.4887457
PAST SALE,Single Family Residential,Valencia,91354.0,648000,3.0,3.0,NBRG - Valencia Northbridge,1724.0,4959.0,1995.0,3,376.0,49.0,34.445562100000004,-118.54658
PAST SALE,Single Family Residential,Valencia,91354.0,639000,3.0,3.0,VALN - Valencia North,1733.0,16494.0,1981.0,87,369.0,0.0,34.456428700000004,-118.53993329999999
PAST SALE,Townhouse,Saugus,91350.0,396000,3.0,2.0,BOUQ - Bouquet Canyon,1325.0,213436.0,1976.0,17,299.0,355.0,34.436234999999996,-118.52976140000001
PAST SALE,Single Family Residential,Valencia,91354.0,595000,3.0,3.0,NPRK - Valencia Northpark,1672.0,40194.0,1998.0,17,356.0,71.0,34.4572981,-118.5465246
PAST SALE,Townhouse,Valencia,91354.0,570000,4.0,3.0,CRSD - Valencia Creekside,1916.0,96217.0,2004.0,62,297.0,306.0,34.439739,-118.55623
PAST SALE,Townhouse,Valencia,91354.0,420000,2.0,2.0,CRSD - Valencia Creekside,1120.0,43908.0,2004.0,69,375.0,289.0,34.435342999999996,-118.5594
PAST SALE,Townhouse,Valencia,91354.0,467500,3.0,2.5,CRSD - Valencia Creekside,1420.0,41477.0,2004.0,81,329.0,289.0,34.434886999999996,-118.55886799999999
PAST SALE,Single Family Residential,Saugus,91390.0,595000,4.0,3.0,COPN - Copper Hill North,1859.0,13575.0,1988.0,55,320.0,0.0,34.4686434,-118.5296149
PAST SALE,Single Family Residential,Saugus,91350.0,650000,5.0,3.0,BOUQ - Bouquet Canyon,1926.0,10876.0,1966.0,52,337.0,0.0,34.451205200000004,-118.5087489
PAST SALE,Single Family Residential,Saugus,91350.0,497500,3.0,2.0,BOUQ - Bouquet Canyon,1200.0,3799.0,1979.0,47,415.0,64.0,34.444192,-118.5152874
PAST SALE,Single Family Residential,Saugus,91350.0,555000,4.0,2.0,BOUQ - Bouquet Canyon,1650.0,9369.0,1966.0,39,336.0,0.0,34.44913029999999,-118.5087791
PAST SALE,Single Family Residential,Saugus,91350.0,515000,4.0,2.0,BOUQ - Bouquet Canyon,1491.0,7231.0,1969.0,81,345.0,0.0,34.4554041,-118.49645500000001
PAST SALE,Single Family Residential,Valencia,91354.0,576000,3.0,3.0,NPRK - Valencia Northpark,1423.0,36907.0,1999.0,80,405.0,79.0,34.458978,-118.545845
PAST SALE,Condo/Co-op,Valencia,91354.0,452000,3.0,3.0,VLWC - Valencia West Creek,1354.0,730529.0,2016.0,83,334.0,236.0,34.461603000000004,-118.556573
PAST SALE,Single Family Residential,Saugus,91390.0,670000,4.0,3.0,BOUQ - Bouquet Canyon,3023.0,6904.0,1988.0,67,222.0,0.0,34.4628824,-118.4871946
PAST SALE,Single Family Residential,Valencia,91354.0,575000,2.0,2.0,Valencia Northbridge,982.0,7631.0,1991.0,49,586.0,45.0,34.431875399999996,-118.54516629999999
PAST SALE,Single Family Residential,Castaic,91384.0,535000,2.0,1.75,LOAK - Live Oaks,1780.0,14104.0,1988.0,55,301.0,0.0,34.459833,-118.617659
PAST SALE,Single Family Residential,Castaic,91384.0,585000,3.0,2.0,HSHL - Hasley Hills,1809.0,8975.0,2003.0,53,323.0,87.0,34.455408899999995,-118.62652460000001
PAST SALE,Single Family Residential,Castaic,91384.0,568000,4.0,3.0,HILC - Hillcrest Area,1689.0,7274.0,1992.0,45,336.0,0.0,34.4713271,-118.6232656
PAST SALE,Condo/Co-op,Castaic,91384.0,492000,3.0,3.0,HILC - Hillcrest Area,1386.0,33137.0,1997.0,52,355.0,95.0,34.471465,-118.618503
PAST SALE,Single Family Residential,Castaic,91384.0,604000,4.0,3.0,HSHL - Hasley Hills,2052.0,7600.0,2001.0,21,294.0,87.0,34.459866299999995,-118.6262739
PAST SALE,Single Family Residential,Valencia,91354.0,555000,4.0,2.0,VALN - Valencia North,1624.0,7273.0,1976.0,88,342.0,0.0,34.448167100000006,-118.54136979999998
PAST SALE,Single Family Residential,Castaic,91384.0,375000,3.0,2.0,ECAS - East Castaic,1392.0,4381.0,1987.0,19,269.0,150.0,34.502351700000006,-118.6243937
PAST SALE,Townhouse,Valencia,91354.0,465000,3.0,3.0,VLWC - Valencia West Creek,1532.0,730529.0,2016.0,19,304.0,241.0,34.461515000000006,-118.55791359999999
PAST SALE,Single Family Residential,Saugus,91350.0,600000,3.0,3.0,BOUQ - Bouquet Canyon,1632.0,7792.0,1994.0,39,368.0,52.0,34.4489741,-118.5227737
PAST SALE,Townhouse,Saugus,91350.0,416000,3.0,2.5,BOUQ - Bouquet Canyon,1285.0,213436.0,1976.0,90,324.0,355.0,34.436234999999996,-118.52976140000001
PAST SALE,Single Family Residential,Castaic,91384.0,549000,3.0,2.0,PRKR - Parker Road,1515.0,60727.0,1982.0,90,362.0,0.0,34.494653799999995,-118.62750459999998
PAST SALE,Single Family Residential,Castaic,91384.0,650000,3.0,2.5,PRKR - Parker Road,2430.0,15368.0,2002.0,55,267.0,0.0,34.485138799999994,-118.62928219999999
PAST SALE,Condo/Co-op,Castaic,91384.0,210000,1.0,1.0,NCAS - North Castaic,720.0,39707.0,1980.0,49,292.0,235.0,34.495525,-118.61595430000001
PAST SALE,Single Family Residential,Castaic,91384.0,445000,3.0,2.5,Parker Road,1522.0,230182.0,2001.0,73,292.0,186.0,34.487834899999996,-118.622918
PAST SALE,Townhouse,Valencia,91354.0,460000,2.0,2.0,VALC - Valencia Copperhill,1349.0,98335.0,2001.0,74,341.0,337.0,34.446205600000006,-118.5623852
PAST SALE,Townhouse,Valencia,91354.0,461000,3.0,2.5,CRSD - Valencia Creekside,1330.0,41477.0,2004.0,82,347.0,289.0,34.434886999999996,-118.55886799999999
PAST SALE,Townhouse,Saugus,91350.0,378962,3.0,3.0,BOUQ - Bouquet Canyon,1325.0,179862.0,1973.0,87,286.0,350.0,34.436118,-118.5306
PAST SALE,Single Family Residential,Valencia,91354.0,452000,2.0,3.0,NPRK - Valencia Northpark,910.0,21753.0,1995.0,17,497.0,121.0,34.4506636,-118.55563570000001
PAST SALE,Single Family Residential,Saugus,91390.0,680000,5.0,4.0,BOUQ - Bouquet Canyon,2639.0,7594.0,1979.0,17,258.0,0.0,34.4613255,-118.49271440000001
PAST SALE,Single Family Residential,Castaic,91384.0,575000,4.0,3.0,NLAK - Northlake,2418.0,4324.0,2000.0,40,238.0,185.0,34.5023571,-118.62066740000002
PAST SALE,Single Family Residential,Castaic,91384.0,420000,3.0,2.0,ECAS - East Castaic,1536.0,4483.0,1986.0,19,273.0,150.0,34.49807620000001,-118.6178527
PAST SALE,Single Family Residential,Valencia,91354.0,640000,4.0,3.0,VLWC - Valencia West Creek,2548.0,6337.0,2008.0,75,251.0,128.0,34.4570839,-118.56450079999999
PAST SALE,Single Family Residential,Valencia,91354.0,549900,3.0,3.0,CRSD - Valencia Creekside,1647.0,2660.0,2004.0,63,334.0,175.0,34.438159000000006,-118.557604
PAST SALE,Single Family Residential,Valencia,91354.0,569000,3.0,2.5,VLWC - Valencia West Creek,1938.0,1938.0,2018.0,81,294.0,128.0,34.4377941,-118.5641835
PAST SALE,Single Family Residential,Valencia,91354.0,572500,3.0,3.0,NPRK - Valencia Northpark,1423.0,62573.0,1999.0,67,402.0,79.0,34.458978,-118.545845
PAST SALE,Single Family Residential,Saugus,91350.0,665000,5.0,3.0,BOUQ - Bouquet Canyon,2350.0,18534.0,1988.0,74,283.0,0.0,34.4551902,-118.517099
PAST SALE,Single Family Residential,Saugus,91350.0,539990,3.0,2.5,BOUQ - Bouquet Canyon,1565.0,5305.0,1988.0,89,345.0,48.0,34.45552070000001,-118.5122422
PAST SALE,Single Family Residential,Saugus,91350.0,580000,3.0,2.0,BOUQ - Bouquet Canyon,1547.0,7228.0,1979.0,88,375.0,0.0,34.458488700000004,-118.4984165
PAST SALE,Townhouse,Valencia,91354.0,427000,2.0,2.5,NBRG - Valencia Northbridge,1025.0,158133.0,1999.0,87,417.0,295.0,34.431126899999995,-118.537322
PAST SALE,Single Family Residential,Saugus,91390.0,635000,4.0,3.0,BOUQ - Bouquet Canyon,2322.0,6647.0,1979.0,74,273.0,0.0,34.4618175,-118.4955663
PAST SALE,Townhouse,Saugus,91350.0,455000,3.0,3.0,BOUQ - Bouquet Canyon,1337.0,164741.0,1989.0,77,340.0,302.0,34.455102600000004,-118.51137179999999
PAST SALE,Single Family Residential,Saugus,91350.0,565000,4.0,2.5,BOUQ - Bouquet Canyon,2025.0,13799.0,1965.0,68,279.0,0.0,34.4386549,-118.5245524
PAST SALE,Single Family Residential,Valencia,91354.0,575000,4.0,2.0,VALN - Valencia North,1600.0,7049.0,1985.0,67,359.0,0.0,34.4596364,-118.54097079999998
PAST SALE,Single Family Residential,Saugus,91350.0,610000,4.0,3.0,BOUQ - Bouquet Canyon,2048.0,5473.0,1989.0,61,298.0,52.0,34.4476076,-118.52063000000001
PAST SALE,Single Family Residential,Saugus,91350.0,560000,3.0,2.0,BOUQ - Bouquet Canyon,1418.0,6597.0,1966.0,33,395.0,0.0,34.4511818,-118.50578059999998
PAST SALE,Single Family Residential,Saugus,91350.0,564000,3.0,2.0,BOUQ - Bouquet Canyon,1279.0,6659.0,1985.0,32,441.0,0.0,34.4558632,-118.5293413
PAST SALE,Single Family Residential,Saugus,91350.0,600000,4.0,3.0,BOUQ - Bouquet Canyon,2025.0,10964.0,1965.0,25,296.0,0.0,34.4388423,-118.524598
PAST SALE,Single Family Residential,Valencia,91354.0,535000,3.0,2.0,VALN - Valencia North,1529.0,6779.0,1976.0,25,350.0,0.0,34.43566989999999,-118.5390524
PAST SALE,Single Family Residential,Saugus,91350.0,600000,4.0,2.0,BOUQ - Bouquet Canyon,1547.0,10204.0,1978.0,25,388.0,0.0,34.456156,-118.50042240000002
PAST SALE,Townhouse,Valencia,91354.0,445000,2.0,3.0,NBRG - Valencia Northbridge,1176.0,158133.0,1999.0,19,378.0,295.0,34.431126899999995,-118.537322
PAST SALE,Townhouse,Valencia,91354.0,490000,3.0,2.5,NBRG - Valencia Northbridge,1219.0,13325.0,1998.0,17,402.0,295.0,34.429789899999996,-118.538931
PAST SALE,Single Family Residential,Valencia,91354.0,455000,3.0,1.75,VALN - Valencia North,1307.0,3999.0,1975.0,10,348.0,83.0,34.442132,-118.53594199999999
PAST SALE,Single Family Residential,Saugus,91350.0,529000,3.0,2.0,BOUQ - Bouquet Canyon,1163.0,6047.0,1964.0,7,455.0,0.0,34.4388928,-118.5220439
PAST SALE,Single Family Residential,Valencia,91354.0,627500,4.0,2.0,VALN - Valencia North,1642.0,7104.0,1972.0,6,382.0,0.0,34.4473385,-118.53691189999999
PAST SALE,Townhouse,Saugus,91390.0,425000,3.0,2.0,COPN - Copper Hill North,1040.0,209120.0,1988.0,3,409.0,205.0,34.46413270000001,-118.5339312
PAST SALE,Condo/Co-op,Valencia,91354.0,420000,2.0,1.75,Valencia West Creek,1450.0,150816.0,2011.0,70,290.0,240.0,34.454921999999996,-118.565458
PAST SALE,Single Family Residential,Valencia,91354.0,530000,3.0,2.5,NPRK - Valencia Northpark,1419.0,43400.0,1998.0,59,374.0,180.0,34.465884,-118.544725
PAST SALE,Single Family Residential,Valencia,91354.0,554950,4.0,2.0,VALN - Valencia North,1700.0,5871.0,1977.0,10,326.0,0.0,34.451942700000004,-118.53554380000001
PAST SALE,Single Family Residential,Saugus,91350.0,555000,4.0,2.0,BOUQ - Bouquet Canyon,1491.0,7164.0,1969.0,51,372.0,0.0,34.4554195,-118.4996938
PAST SALE,Single Family Residential,Castaic,91384.0,439000,3.0,3.0,PRKR - Parker Road,1522.0,230182.0,2001.0,74,288.0,175.0,34.48783220000001,-118.6229264
PAST SALE,Single Family Residential,SANTA CLARITA,91390.0,698000,5.0,3.0,SANTA CLARITA,2941.0,10273.0,2000.0,49,237.0,0.0,34.4666402,-118.51464509999998
PAST SALE,Single Family Residential,Saugus,91390.0,553000,4.0,2.5,Copper Hill North,1847.0,3360.0,1999.0,14,299.0,95.0,34.4622403,-118.510778
PAST SALE,Single Family Residential,Saugus,91350.0,560000,4.0,3.0,BOUQ - Bouquet Canyon,1927.0,6507.0,1988.0,11,291.0,48.0,34.455924700000004,-118.51262659999998
PAST SALE,Single Family Residential,Saugus,91350.0,514000,3.0,2.0,BOUQ - Bouquet Canyon,1080.0,6985.0,1972.0,45,476.0,0.0,34.440917799999994,-118.52512250000001
PAST SALE,Single Family Residential,Saugus,91350.0,539000,3.0,3.0,BOUQ - Bouquet Canyon,1752.0,4958.0,1980.0,31,308.0,64.0,34.450139899999996,-118.5145638
PAST SALE,Single Family Residential,Saugus,91350.0,590000,3.0,3.0,BOUQ - Bouquet Canyon,1632.0,9248.0,1994.0,25,362.0,52.0,34.4481327,-118.5231499
PAST SALE,Single Family Residential,Saugus,91350.0,510000,3.0,2.0,BOUQ - Bouquet Canyon,1188.0,6107.0,1964.0,25,429.0,0.0,34.4371287,-118.5238227
PAST SALE,Condo/Co-op,Saugus,91350.0,290000,2.0,1.0,BOUQ - Bouquet Canyon,870.0,68384.0,1985.0,19,333.0,325.0,34.44466679999999,-118.5108983
PAST SALE,Single Family Residential,Castaic,91384.0,460000,3.0,2.0,LOAK - Live Oaks,1284.0,7755.0,1986.0,19,358.0,0.0,34.4472457,-118.620713
PAST SALE,Single Family Residential,Saugus,91350.0,540650,3.0,2.0,BOUQ - Bouquet Canyon,1526.0,7041.0,1979.0,87,354.0,0.0,34.4586491,-118.4980972
PAST SALE,Single Family Residential,Saugus,91390.0,650000,4.0,2.0,COPN - Copper Hill North,1890.0,6200.0,2000.0,80,344.0,145.0,34.47602979999999,-118.53609099999998
PAST SALE,Condo/Co-op,Valencia,91355.0,415000,2.0,2.0,VALB - Valencia Bridgeport,1046.0,53310.0,2001.0,31,397.0,136.0,34.4286938,-118.56238119999999
PAST SALE,Townhouse,Valencia,91354.0,385000,2.0,2.0,NBRG - Valencia Northbridge,812.0,75835.0,1996.0,18,474.0,265.0,34.4295225,-118.54665559999998
PAST SALE,Single Family Residential,Castaic,91384.0,475000,2.0,2.0,PRKR - Parker Road,1183.0,8439.0,1988.0,18,402.0,0.0,34.4873727,-118.63689380000001
PAST SALE,Single Family Residential,Valencia,91354.0,535000,3.0,3.0,VLWC - Valencia West Creek,1848.0,364437.0,2013.0,54,290.0,128.0,34.451228,-118.563955
PAST SALE,Townhouse,Valencia,91354.0,421000,2.0,2.0,VLWC - Valencia West Creek,1450.0,150816.0,2012.0,10,290.0,240.0,34.454921999999996,-118.565458
PAST SALE,Condo/Co-op,Saugus,91350.0,270000,2.0,1.0,BOUQ - Bouquet Canyon,758.0,58486.0,1972.0,21,356.0,265.0,34.449985,-118.49896100000001
PAST SALE,Single Family Residential,Valencia,91354.0,620000,4.0,2.0,VALN - Valencia North,1868.0,6970.0,1970.0,20,332.0,0.0,34.4310444,-118.5388729
PAST SALE,Single Family Residential,Valencia,91354.0,675000,4.0,3.0,NBRG - Valencia Northbridge,2080.0,7741.0,1994.0,39,325.0,45.0,34.439687,-118.55373940000001
PAST SALE,Single Family Residential,Saugus,91390.0,555000,3.0,2.5,COPN - Copper Hill North,1592.0,6136.0,1988.0,35,349.0,0.0,34.4697577,-118.53427820000002
PAST SALE,Single Family Residential,Valencia,91354.0,625000,4.0,3.0,NPRK - Valencia Northpark,1763.0,5622.0,1995.0,59,355.0,38.0,34.450416600000004,-118.55332279999999
